Evaluated at:,Effective:,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,24:00:00
4/17/2014 17:45:00,4/18/2014,75469,73444,72691,72892,74676,79717,88404,92829,92866,91609,90394,88809,87252,85955,84603,83243,82433,81879,81420,82946,86199,84986,80957,76037
4/17/2014 23:45:00,4/18/2014,75469,73444,72691,72892,74676,79717,88404,92829,92866,91609,90394,88809,87252,85955,84603,83243,82433,81879,81420,82946,86199,84986,80957,76037
4/18/2014 05:45:00,4/18/2014,72447,70736,70308,70823,71778,75354,84034,88774,89499,88886,88060,86540,85471,84508,83358,82152,81762,81523,81204,82558,85838,84663,80732,75868
4/18/2014 11:45:00,4/18/2014,72447,70736,70308,70823,71778,75354,80975,84646,86323,86504,85555,84298,83276,82294,81225,80225,79516,79236,79266,80660,83841,82857,79029,74736
4/18/2014 17:45:00,4/18/2014,72447,70736,70308,70823,71778,75354,80975,84646,86323,86504,85555,83979,82268,81104,79590,78591,78282,78451,78815,80794,84129,83367,79612,75141
4/18/2014 23:45:00,4/18/2014,72447,70736,70308,70823,71778,75354,80975,84646,86323,86504,85555,83979,82268,81104,79590,78591,78282,78451,78404,78837,82099,81787,78417,74573
4/18/2014 05:45:00,4/19/2014,71828,69381,68088,67649,68134,70040,73066,76033,78801,80014,79907,78637,77171,75499,73957,73026,72790,73294,73747,75759,79242,78318,75132,71111
4/18/2014 11:45:00,4/19/2014,71221,69005,67879,67425,67836,69667,72476,75623,78324,79558,79483,78324,76829,75176,73824,72981,72651,73020,73528,75234,78510,77736,74592,70622
4/18/2014 17:45:00,4/19/2014,71221,69005,67879,67425,67836,69667,72476,75623,78324,79558,79483,78324,76829,75176,73824,72981,72651,73020,73528,75234,78510,77736,74592,70622
4/18/2014 23:45:00,4/19/2014,71221,69005,67879,67425,67836,69667,72476,75623,78324,79558,79483,78324,76829,75176,73824,72981,72651,73020,73528,75234,78510,77736,74592,70622
4/19/2014 05:45:00,4/19/2014,69401,67056,65679,65238,65876,67730,71377,74543,77352,78542,78387,77175,75705,74112,72680,71819,71674,72144,72515,74295,77595,76999,73946,70021
4/19/2014 11:45:00,4/19/2014,69401,67056,65679,65238,65876,67730,70680,73425,75919,77502,77413,76084,75253,73843,72548,71770,71663,72139,72515,74295,77595,76999,73946,70021
4/19/2014 17:45:00,4/19/2014,69401,67056,65679,65238,65876,67730,70680,73425,75919,77502,77413,76084,75040,73472,72042,71532,71872,72294,72634,74379,77637,77014,73938,70004
4/19/2014 23:45:00,4/19/2014,69401,67056,65679,65238,65876,67730,70680,73425,75919,77502,77413,76084,75040,73472,72042,71532,71872,72294,72623,73987,77940,77567,74158,69712
4/19/2014 05:45:00,4/20/2014,66702,64372,63131,62697,62901,64193,65920,68245,71126,72745,72943,72705,72400,71658,70981,70733,71373,72600,73405,75667,79369,78527,74581,69929
4/19/2014 11:45:00,4/20/2014,65656,63332,62083,61647,61845,63126,64807,67155,70087,71762,71984,71755,71350,70690,70038,69835,70463,71647,72490,74676,78363,77586,73624,68962
4/19/2014 17:45:00,4/20/2014,65656,63332,62083,61647,61845,63126,64807,67155,70087,71762,71984,71755,71350,70690,70038,69835,70463,71647,72490,74676,78363,77586,73624,68962
4/19/2014 23:45:00,4/20/2014,65656,63332,62083,61647,61845,63126,64807,67155,70087,71762,71984,71755,71350,70690,70038,69835,70463,71647,72490,74676,78363,77586,73624,68962
4/20/2014 05:45:00,4/20/2014,65610,63384,62127,61787,61970,63726,65492,67837,70653,72217,72423,72177,71766,71110,70461,70207,70794,71987,72829,74995,78668,77885,73903,69229
4/20/2014 11:45:00,4/20/2014,65610,63384,62127,61787,61970,63726,66111,68209,71577,72627,71656,71283,71826,71175,70521,70254,70841,72046,72893,75072,78764,77963,73953,69281
4/20/2014 17:45:00,4/20/2014,65610,63384,62127,61787,61970,63726,66111,68209,71577,72627,71656,71194,70354,69365,68220,67271,66961,67870,69782,72728,77406,77288,73492,68924
4/20/2014 23:45:00,4/20/2014,65610,63384,62127,61787,61970,63726,66111,68209,71577,72627,71656,71194,70354,69365,68220,67271,66961,67870,68645,70578,76072,76462,72723,68523
4/20/2014 05:45:00,4/21/2014,66743,64875,64179,64449,66389,71728,80633,85899,87047,86925,86991,86559,86058,85749,85055,84368,84278,84636,84316,85379,88308,86051,80259,73937
4/20/2014 11:45:00,4/21/2014,67187,65295,64528,64799,66697,71991,80855,86105,87250,87172,87290,86945,86530,86251,85542,84926,84691,84864,84912,86019,88878,86457,80621,74253
4/20/2014 17:45:00,4/21/2014,66251,64376,63620,63918,65845,71182,80011,85211,86330,86234,86306,85914,85432,85133,84364,83770,83709,84076,83762,84739,87826,85497,79681,73262
4/20/2014 23:45:00,4/21/2014,66251,64376,63620,63918,65845,71182,80011,85211,86330,86234,86306,85914,85432,85133,84364,83770,83709,84076,83762,84739,87826,85497,79681,73262
4/21/2014 05:45:00,4/21/2014,64921,63161,62891,63294,65331,70342,79511,84711,85843,85760,85842,85463,84990,84701,83937,83349,83295,83662,83339,84302,87370,85070,79248,72820
4/21/2014 11:45:00,4/21/2014,64921,63161,62891,63294,65331,70342,80293,83807,85277,85172,85800,85794,85009,84705,83937,83349,83295,83662,83339,84302,87370,85070,79248,72820
4/21/2014 17:45:00,4/21/2014,64921,63161,62891,63294,65331,70342,80293,83807,85277,85172,85800,85794,85720,85820,85034,84427,84315,84483,84101,85013,88156,85859,79975,73571
4/21/2014 23:45:00,4/21/2014,64921,63161,62891,63294,65331,70342,80293,83807,85277,85172,85800,85794,85720,85820,85034,84427,84315,85821,84705,85914,88566,85923,79846,73222
4/21/2014 05:45:00,4/22/2014,68412,65859,64527,64255,65608,70257,78492,83527,84723,85279,85872,86082,85936,85873,85394,84768,84735,85009,84329,85240,87735,85462,79715,73648
4/21/2014 11:45:00,4/22/2014,68895,66330,64976,64669,65985,70576,78747,83761,85052,85643,86248,86477,86307,86306,85837,85231,85192,85374,84729,85627,88213,85961,80243,74181
4/21/2014 17:45:00,4/22/2014,68895,66330,64976,64669,65985,70576,78747,83761,85052,85643,86248,86477,86307,86306,85837,85231,85192,85374,84729,85627,88213,85961,80243,74181
4/21/2014 23:45:00,4/22/2014,68895,66330,64976,64669,65985,70576,78747,83761,85052,85643,86248,86477,86307,86306,85837,85231,85192,85374,84729,85627,88213,85961,80243,74181
4/22/2014 05:45:00,4/22/2014,68389,65703,64126,63828,64927,69782,78150,83159,84649,85237,85838,86066,85893,85900,85426,84826,84784,84961,84324,85235,87783,85552,79856,73797
4/22/2014 11:45:00,4/22/2014,68389,65703,64126,63828,64927,69782,77670,81985,84159,84518,85616,85661,85893,85900,85426,84826,84784,84961,84324,85235,87783,85552,79856,73797
4/22/2014 17:45:00,4/22/2014,68389,65703,64126,63828,64927,69782,77670,81985,84159,84518,85616,85661,85536,85848,85426,85344,85224,85131,85074,85851,88215,85914,79997,73781
4/22/2014 23:45:00,4/22/2014,68389,65703,64126,63828,64927,69782,77670,81985,84159,84518,85616,85661,85536,85848,85426,85344,85224,85131,84672,85261,87864,86097,79897,73223
4/22/2014 05:45:00,4/23/2014,69605,67158,66073,65908,67439,72281,81090,86168,87042,87057,86930,86349,85513,84923,83969,83151,83156,83665,83319,84735,87754,86008,80805,75028
4/22/2014 11:45:00,4/23/2014,71241,68784,67650,67489,68965,73741,82442,87829,88540,88529,88275,87754,86984,86444,85591,84874,84699,85035,85437,86602,89632,87803,82587,76834
4/22/2014 17:45:00,4/23/2014,71241,68784,67650,67489,68965,73741,82442,87829,88540,88529,88275,87754,86984,86444,85591,84874,84699,85035,85437,86602,89632,87803,82587,76834
4/22/2014 23:45:00,4/23/2014,70936,68406,67247,67055,68524,72824,81738,86914,87838,87943,87912,87411,86651,86113,85157,84338,84266,84658,84551,86197,88993,87094,81762,75914
4/23/2014 05:45:00,4/23/2014,69004,66124,65003,64943,66276,70907,81248,86430,87362,87464,87439,86930,86169,85728,84754,83915,83805,84152,84036,85682,88527,86680,81355,75501
4/23/2014 11:45:00,4/23/2014,69004,66124,65003,64943,66276,70907,80299,85020,86168,87307,87454,86815,86107,85712,84754,83915,83805,84152,84036,85682,88527,86680,81355,75501
4/23/2014 17:45:00,4/23/2014,69004,66124,65003,64943,66276,70907,80299,85020,86168,87307,87454,86815,86107,85712,84457,83631,83590,83931,83810,85439,88346,86556,81130,75197
4/23/2014 23:45:00,4/23/2014,69004,66124,65003,64943,66276,70907,80299,85020,86168,87307,87454,86815,86107,85712,84457,83631,83590,83931,83810,85559,90080,88387,82820,76740
4/23/2014 05:45:00,4/24/2014,71244,69026,68217,68328,70132,75253,83866,88385,88666,87767,87064,86112,85039,84326,83373,82363,82023,82062,81519,82655,86369,85193,79885,73994
4/23/2014 11:45:00,4/24/2014,71644,69426,68617,68728,70532,75653,84266,89185,89466,88567,87864,86912,85839,85126,84334,83432,82909,82602,82399,83455,87169,85993,80685,74794
4/23/2014 17:45:00,4/24/2014,71644,69426,68617,68728,70532,75653,84266,89185,89466,88567,87864,86912,85839,85126,84334,83432,82909,82602,82399,83455,87169,85993,80685,74794
4/23/2014 23:45:00,4/24/2014,71872,69655,68838,68923,70801,76035,84815,89333,89426,88389,87664,86740,85662,84860,83841,82782,82294,82023,81443,82932,86730,85546,80241,74282
4/24/2014 05:45:00,4/24/2014,72535,70254,69220,69277,71168,76836,85326,89788,89823,88756,87981,87031,85930,85117,84098,83036,82551,82282,81712,83196,87018,85830,80539,74580
4/24/2014 11:45:00,4/24/2014,72535,70254,69220,69277,71168,76760,85566,89127,89325,88416,88046,86937,85920,85179,84229,83204,82773,82495,81909,83298,87114,85932,80580,74638
4/24/2014 17:45:00,4/24/2014,72535,70254,69220,69277,71168,76760,85566,89127,89325,88416,88046,86937,85417,85145,84214,83203,82782,82656,82168,83522,87293,86056,80667,74705
4/24/2014 23:45:00,4/24/2014,72535,70254,69220,69277,71168,76760,85566,89127,89325,88416,88046,86937,85417,85145,84214,83203,82782,82656,82619,82957,88285,86205,80756,74531
4/24/2014 05:45:00,4/25/2014,69770,67468,66360,66306,67765,72404,80352,85010,86005,85887,85728,85074,84186,83563,82624,81595,81219,81149,80156,80621,83050,81756,77588,72475
4/24/2014 11:45:00,4/25/2014,70021,67626,66475,66375,67844,72544,80608,85448,86494,86419,86278,85622,84838,84245,83306,82307,81909,81767,80726,81210,83678,82360,78122,72886
4/24/2014 17:45:00,4/25/2014,70021,67626,66475,66375,67844,72544,80608,85448,86494,86419,86278,85622,84838,84245,83306,82307,81909,81767,80726,81210,83678,82360,78122,72886
4/24/2014 23:45:00,4/25/2014,70021,67626,66475,66375,67844,72544,80608,85448,86494,86419,86278,85622,84838,84245,83306,82307,81909,81767,80726,81210,83678,82360,78122,72886
4/25/2014 05:45:00,4/25/2014,70337,67952,66854,66872,68392,73444,80954,85567,86534,86481,86350,85736,84927,84330,83370,82320,81892,81738,80689,81088,83524,82343,78100,72839
4/25/2014 11:45:00,4/25/2014,70337,67952,66854,66872,68392,73444,81757,85850,86541,86405,86375,86422,85495,84806,83746,82643,82161,82000,80902,81245,83651,82409,78156,72897
4/25/2014 17:45:00,4/25/2014,70337,67952,66854,66872,68392,73444,81757,85850,86541,86405,86375,86422,85588,84931,83864,83198,82671,82440,81308,81602,83911,82657,78379,73057
4/25/2014 23:45:00,4/25/2014,70337,67952,66854,66872,68392,73444,81757,85850,86541,86405,86375,86422,85588,84931,83864,83198,82671,82929,82152,82794,84502,82350,78319,72758
4/25/2014 05:45:00,4/26/2014,67921,65238,63675,63041,63300,64858,67362,70237,73531,75626,76468,76213,75579,74624,73783,73454,73617,74118,74263,75285,78062,77189,73703,69388
4/25/2014 11:45:00,4/26/2014,68283,65484,63953,63252,63515,65149,67760,70675,74014,76183,77081,76875,76227,75361,74610,74305,74505,74989,75053,76047,78613,77679,74146,69745
4/25/2014 17:45:00,4/26/2014,68283,65484,63953,63252,63515,65149,67760,70675,74014,76183,77081,76875,76227,75361,74610,74305,74505,74989,75053,76047,78613,77679,74146,69745
4/25/2014 23:45:00,4/26/2014,68283,65484,63953,63252,63515,65149,67760,70675,74014,76183,77081,76875,76227,75361,74610,74305,74505,74989,75053,76047,78613,77679,74146,69745
4/26/2014 05:45:00,4/26/2014,68767,66275,64802,64200,64445,65361,67954,70846,74036,76062,76833,76550,75861,74971,74225,73950,74214,74714,74818,75725,78440,77448,73843,69391
4/26/2014 11:45:00,4/26/2014,68767,66275,64802,64200,64445,66225,68763,71454,74249,75939,76323,76088,75558,74886,74197,73878,74096,74560,74659,75575,78416,77499,73897,69469
4/26/2014 17:45:00,4/26/2014,68767,66275,64802,64200,64445,66225,68763,71454,74249,75939,76323,76062,75244,74220,73752,73376,73594,73811,74214,75353,78046,77279,73846,69601
4/26/2014 23:45:00,4/26/2014,68767,66275,64802,64200,64445,66225,68763,71454,74249,75939,76323,76062,75244,74220,73752,73376,73594,73811,73801,74716,77557,77593,73755,69334
4/26/2014 05:45:00,4/27/2014,65552,63048,61651,61086,61181,62298,63865,66222,69517,71701,72405,72426,72313,71769,71142,70971,71484,72525,73270,75354,78961,78123,74075,69438
4/26/2014 11:45:00,4/27/2014,65786,63264,61869,61311,61414,62585,64259,66639,69881,71982,72559,72551,72252,71719,71155,70955,71393,72252,73184,75290,78978,78000,73865,69097
4/26/2014 17:45:00,4/27/2014,65786,63264,61869,61311,61414,62585,64259,66639,69881,71982,72559,72551,72252,71719,71155,70955,71393,72252,73184,75290,78978,78000,73865,69097
4/26/2014 23:45:00,4/27/2014,65786,63264,61869,61311,61414,62585,64259,66639,69881,71982,72559,72551,72252,71719,71155,70955,71393,72252,73184,75290,78978,78000,73865,69097
4/27/2014 05:45:00,4/27/2014,65070,62393,61371,60111,60916,61614,64288,66664,69896,71984,72552,72539,72237,71702,71144,70928,71366,72220,73153,75267,78955,77976,73846,69081
4/27/2014 11:45:00,4/27/2014,65070,62393,61371,60111,60916,61614,63413,66025,69450,71594,72345,72532,72364,71828,71131,70891,71355,72667,73425,75475,79276,78354,74151,69408
4/27/2014 17:45:00,4/27/2014,65070,62393,61371,60111,60916,61614,63413,66025,69450,71594,72345,72532,72374,71978,71620,71580,72556,73883,74596,76352,80235,79110,74803,70090
4/27/2014 23:45:00,4/27/2014,65070,62393,61371,60111,60916,61614,63413,66025,69450,71594,72345,72532,72374,71978,71620,71580,72556,73883,74379,76063,80777,79425,74183,68787
4/27/2014 05:45:00,4/28/2014,65646,63610,62754,62834,64553,69485,77950,83372,85151,85771,86371,86285,85948,85742,85131,84447,84406,84758,84426,85509,88134,85751,79921,73709
4/27/2014 11:45:00,4/28/2014,65457,63395,62660,62800,64562,69707,78444,83816,85573,86308,86932,86875,86658,86344,85885,85400,85334,85555,85257,86071,88627,86377,80355,74030
4/27/2014 17:45:00,4/28/2014,65457,63395,62660,62800,64562,69707,78444,83816,85573,86308,86932,86875,86658,86344,85885,85400,85334,85555,85257,86071,88627,86377,80355,74030
4/27/2014 23:45:00,4/28/2014,65457,63395,62660,62800,64562,69707,78444,83816,85573,86308,86932,86875,86658,86344,85885,85400,85334,85555,85257,86071,88627,86377,80355,74030
4/28/2014 05:45:00,4/28/2014,65879,63737,62909,62966,64757,69412,78444,83816,85573,86308,86932,86875,86658,86344,85885,85400,85334,85555,85257,86071,88627,86377,80355,74030
4/28/2014 11:45:00,4/28/2014,65879,63737,62909,62966,64757,69412,78513,83655,84986,85001,85902,86077,85664,85487,84949,84436,84436,84828,84468,85419,88195,86005,80249,74141
4/28/2014 17:45:00,4/28/2014,65879,63737,62909,62966,64757,69412,78513,83655,84986,85001,85902,86170,86022,85954,85232,84875,84984,85761,86277,87063,88951,86465,80690,74525
4/28/2014 23:45:00,4/28/2014,65879,63737,62909,62966,64757,69412,78513,83655,84986,85001,85902,86170,86022,85954,85232,84875,84984,85761,86288,87272,89019,86465,80440,73424
4/28/2014 05:45:00,4/29/2014,68916,66282,64962,64587,65872,70402,78741,83948,85476,86384,87207,87449,87478,87577,87223,86820,87101,87375,86819,87711,89775,87419,81498,75288
4/28/2014 11:45:00,4/29/2014,69111,66391,65006,64612,66097,70520,79156,84083,85938,87043,87904,88230,88299,88261,88081,87720,87969,88163,87635,88439,90481,88268,82415,75925
4/28/2014 17:45:00,4/29/2014,69111,66391,65006,64612,66097,70520,79156,84083,85938,87043,87904,88230,88299,88261,88081,87720,87969,88163,87635,88439,90481,88268,82415,75925
4/28/2014 23:45:00,4/29/2014,69111,66391,65006,64612,66097,70520,79156,84083,85938,87043,87904,88230,88299,88261,88081,87720,87969,88163,87635,88439,90481,88268,82415,75925
4/29/2014 05:45:00,4/29/2014,69596,67165,65969,65900,67183,70502,79116,84066,85912,87007,87856,88161,88254,88217,88030,87668,87924,88120,87591,88394,90447,88264,82402,75894
4/29/2014 11:45:00,4/29/2014,69596,67165,65969,65900,67183,71391,80716,85831,87352,88825,89390,89314,89190,89084,88791,88360,88494,88626,88176,89130,91258,89159,83282,76900
4/29/2014 17:45:00,4/29/2014,69596,67165,65969,65900,67183,71391,80716,85831,87352,88825,89390,89897,89713,89780,89366,89059,89196,89451,89699,90328,92051,89440,83379,77018
4/29/2014 23:45:00,4/29/2014,69596,67165,65969,65900,67183,71391,80716,85831,87352,88825,89390,89897,89713,89780,89366,89059,89196,89451,89162,89658,91358,89183,82262,76588
4/29/2014 05:45:00,4/30/2014,70179,67425,65918,65449,66581,70988,79125,84332,85933,86912,87831,88130,88062,88093,87698,87126,87143,87136,86637,87312,89428,87323,81526,75269
4/29/2014 11:45:00,4/30/2014,70206,67447,65953,65489,66924,71187,79602,85063,86722,88122,88761,89039,89019,89236,88734,87970,87833,88033,87598,88029,90219,88045,81811,75438
4/29/2014 17:45:00,4/30/2014,70705,67945,66453,65989,67424,71688,80205,85743,87323,88513,89129,89430,89284,89536,89135,88521,88317,88449,87897,88276,90531,88409,82010,75636
4/29/2014 23:45:00,4/30/2014,70705,67945,66453,65989,67424,71688,80205,85743,87323,88513,89129,89430,89284,89536,89135,88521,88317,88449,87897,88276,90531,88409,82010,75636
4/30/2014 05:45:00,4/30/2014,72050,69176,68137,67493,68894,73059,81255,86553,87964,89065,89647,89937,89783,90036,89635,89021,88817,88949,88397,88776,91031,88909,82510,76136
4/30/2014 11:45:00,4/30/2014,72050,69176,68137,67493,68894,73059,82133,87009,89283,89881,90911,91570,91726,91731,91345,90859,90560,90362,89716,89794,91797,89366,83032,76767
4/30/2014 17:45:00,4/30/2014,72050,69176,68137,67493,68894,73059,82133,87009,89283,89881,90911,91570,91197,91145,90473,89940,89908,90228,90288,90620,91907,88396,82143,75846
4/30/2014 23:45:00,4/30/2014,72050,69176,68137,67493,68894,73059,82133,87009,89283,89881,90911,91570,91197,91145,90473,89940,89908,90228,90121,90267,90743,88327,82141,75737
4/30/2014 05:45:00,5/1/2014,69881,67083,65605,65177,66369,70878,79415,84778,86544,87643,88537,88960,88869,88895,88438,87785,87542,87466,86905,87663,89657,87401,81568,75336
4/30/2014 11:45:00,5/1/2014,69991,67191,65713,65266,66450,71022,79450,84777,86711,87805,88631,89050,88862,88969,88575,87975,87771,87676,87057,87749,89683,87658,81760,75405
4/30/2014 17:45:00,5/1/2014,69991,67191,65713,65266,66450,71022,79450,84777,86711,87805,88631,89050,88862,88969,88575,87975,87771,87676,87057,87749,89683,87658,81760,75405
4/30/2014 23:45:00,5/1/2014,69991,67191,65713,65266,66450,71022,79450,84777,86711,87805,88631,89050,88862,88969,88575,87975,87771,87676,87057,87749,89683,87658,81760,75405
5/1/2014 05:45:00,5/1/2014,70972,68003,66420,65984,67154,71461,80231,85424,87332,88386,89169,89537,89295,89350,88936,88319,88131,88069,87457,87952,89716,87747,81840,75485
5/1/2014 11:45:00,5/1/2014,70972,68003,66420,65984,67154,71461,80088,85211,86448,87116,87782,87892,88285,88847,88712,88248,88180,88062,87265,87628,89560,87997,82097,75683
5/1/2014 17:45:00,5/1/2014,70972,68003,66420,65984,67154,71461,80088,85211,86448,87116,87782,87892,87831,87720,87346,86919,86753,86644,86375,86918,89045,86943,81146,74930
5/1/2014 23:45:00,5/1/2014,70972,68003,66420,65984,67154,71461,80088,85211,86448,87116,87782,87892,87831,87720,87346,86919,86753,86644,86375,86331,89931,87695,81737,75317
5/1/2014 05:45:00,5/2/2014,70032,67168,65751,65297,66451,70776,78515,83578,85385,86170,86742,86601,86041,85648,84899,83933,83451,82992,81907,81907,83707,82517,78210,72914
5/1/2014 11:45:00,5/2/2014,70032,67168,65751,65297,66451,70776,78515,83578,85385,86170,86742,86601,86041,85648,84899,83933,83451,82992,81907,81907,83707,82517,78210,72914
5/1/2014 17:45:00,5/2/2014,70032,67168,65751,65297,66451,70776,78515,83578,85385,86170,86742,86601,86041,85648,84899,83933,83451,82992,81907,81907,83707,82517,78210,72914
5/1/2014 23:45:00,5/2/2014,70032,67168,65751,65297,66451,70776,78515,83578,85385,86170,86742,86601,86041,85648,84899,83933,83451,82992,81907,81907,83707,82517,78210,72914
5/2/2014 05:45:00,5/2/2014,69867,66975,65428,65276,66059,70919,78228,83292,85126,85957,86559,86441,85910,85548,84825,83877,83422,82980,81893,81930,83692,82493,78197,72944
5/2/2014 11:45:00,5/2/2014,69867,66975,65428,65276,66059,70919,78339,83702,85116,85676,86105,86450,86248,86174,85558,84646,84153,83380,82181,81972,83715,82786,78523,73182
5/2/2014 17:45:00,5/2/2014,69867,66975,65428,65276,66059,70919,78339,83702,85116,85676,86105,86450,85964,85255,84452,83511,82974,82393,81859,81770,83862,82816,78481,73153
5/2/2014 23:45:00,5/2/2014,69867,66975,65428,65276,66059,70919,78339,83702,85116,85676,86105,86450,85964,85255,84452,83511,82974,82393,81361,80849,84091,82989,77763,72581
5/2/2014 05:45:00,5/3/2014,68095,65293,63660,62966,63142,64680,67177,70108,73548,75863,76905,76770,76139,75196,74328,73891,73978,74343,74449,75365,77888,77093,73556,69203
5/2/2014 11:45:00,5/3/2014,68095,65293,63660,62966,63142,64680,67177,70108,73548,75863,76905,76770,76139,75196,74328,73891,73978,74343,74449,75365,77888,77093,73556,69203
5/2/2014 17:45:00,5/3/2014,68095,65293,63660,62966,63142,64680,67177,70108,73548,75863,76905,76770,76139,75196,74328,73891,73978,74343,74449,75365,77888,77093,73556,69203
5/2/2014 23:45:00,5/3/2014,68095,65293,63660,62966,63142,64680,67177,70108,73548,75863,76905,76770,76139,75196,74328,73891,73978,74343,74449,75365,77888,77093,73556,69203
5/3/2014 05:45:00,5/3/2014,68095,65447,63857,63233,63481,65201,67508,70406,73828,76155,77161,77025,76387,75366,74526,74078,74177,74519,74606,75486,77998,77224,73684,69304
5/3/2014 11:45:00,5/3/2014,68095,65447,63857,63233,63481,65361,67452,70722,74158,76022,76477,76441,75829,74935,74217,73871,74060,74469,74572,75454,77974,77198,73657,69275
5/3/2014 17:45:00,5/3/2014,68095,65447,63857,63233,63481,65361,67452,70722,74158,76022,76477,76441,75829,75016,74500,74057,73996,74258,74408,75314,77852,77106,73594,69249
5/3/2014 23:45:00,5/3/2014,68095,65447,63857,63233,63481,65361,67452,70722,74158,76022,76477,76441,75829,75016,74500,74057,73996,74258,74408,75314,77902,77322,74022,69537
5/3/2014 05:45:00,5/4/2014,65072,62449,60935,60188,60133,61132,62652,64832,68229,70856,72197,72830,73267,73154,72848,72898,73556,74672,75328,76925,79954,78720,74411,69650
5/3/2014 11:45:00,5/4/2014,65671,62976,61492,60761,60709,61684,63209,65489,68944,71629,72909,73506,73840,73626,73297,73217,73739,74598,75143,76713,79966,79101,74843,70001
5/3/2014 17:45:00,5/4/2014,65671,62976,61492,60761,60709,61684,63209,65489,68944,71629,72909,73506,73840,73626,73297,73217,73739,74598,75143,76713,79966,79101,74843,70001
5/3/2014 23:45:00,5/4/2014,65671,62976,61492,60761,60709,61684,63209,65489,68944,71629,72909,73506,73840,73626,73297,73217,73739,74598,75143,76713,79966,79101,74843,70001
5/4/2014 05:45:00,5/4/2014,65395,62711,61035,60290,60204,60764,62354,64644,68171,70955,72343,73060,73502,73407,73137,73153,73711,74628,75197,76671,79709,78755,74424,69600
5/4/2014 11:45:00,5/4/2014,65395,62711,61035,60290,60204,60748,62140,64417,68157,70964,72046,72823,73333,73297,73082,73124,73735,74689,75246,76702,79710,78745,74412,69595
5/4/2014 17:45:00,5/4/2014,65395,62711,61035,60290,60204,60748,62140,64417,68157,70964,72046,72823,73409,73316,72805,72722,73118,74566,75039,76672,79658,78663,74303,69452
5/4/2014 23:45:00,5/4/2014,65395,62711,61035,60290,60204,60748,62140,64417,68157,70964,72046,72823,73409,73316,72805,72722,73118,74566,75362,76467,79625,78668,74411,69637
5/4/2014 05:45:00,5/5/2014,66036,64035,63189,63329,64979,69895,78367,83650,85440,86111,86663,86574,86160,85864,85172,84497,84378,84807,84634,85547,88098,85933,80139,74028
5/4/2014 11:45:00,5/5/2014,66444,64452,63660,63833,65555,70532,78990,84056,85835,86547,87071,86944,86497,86157,85425,84707,84677,85112,85004,85951,88477,86410,80733,74624
5/4/2014 17:45:00,5/5/2014,66444,64452,63660,63833,65555,70532,78990,84056,85835,86547,87071,86944,86497,86157,85425,84707,84677,85112,85004,85951,88477,86410,80733,74624
5/4/2014 23:45:00,5/5/2014,66099,64113,63329,63520,65235,70427,78976,84255,86036,86732,87272,87137,86705,86345,85612,84893,84853,85298,85198,86148,88556,86343,80666,74569
5/5/2014 05:45:00,5/5/2014,66099,64113,63329,63377,64470,69638,78930,84192,85929,86556,87049,86880,86433,86102,85404,84696,84704,85280,85075,85899,88376,86340,80649,74546
5/5/2014 11:45:00,5/5/2014,66099,64113,63329,63377,64470,69638,77643,83148,84580,84945,85382,85420,85296,85211,84698,84143,84245,84847,84631,85419,88006,85988,80287,74158
5/5/2014 17:45:00,5/5/2014,66099,64113,63329,63377,64470,69638,77643,83148,84580,84945,85382,85420,85207,85000,84483,84125,83928,84298,84605,85408,88003,85988,80287,74158
5/5/2014 23:45:00,5/5/2014,66099,64113,63329,63377,64470,69638,77643,83148,84580,84945,85382,85420,85207,85000,84483,84125,83928,84159,83441,84062,86547,85936,80287,74158
5/5/2014 05:45:00,5/6/2014,69064,66579,65379,65155,66593,71346,79462,84207,85376,85634,85965,85911,85652,85679,85332,84742,84541,84479,83870,84442,87250,85546,79622,73375
5/5/2014 11:45:00,5/6/2014,69858,67319,66045,65797,67174,71798,79537,84149,85480,85903,86193,86158,85971,86058,85734,85317,85388,85514,84948,85535,88174,86392,80495,74225
5/5/2014 17:45:00,5/6/2014,69858,67319,66045,65797,67174,71798,79537,84149,85480,85903,86193,86158,85971,86058,85734,85317,85388,85514,84948,85535,88174,86392,80495,74225
5/5/2014 23:45:00,5/6/2014,69666,67152,65945,65697,67074,71798,79537,84149,85480,85903,86193,86158,85971,86058,85734,85317,85388,85514,84948,85535,88174,86392,80495,74225
5/6/2014 05:45:00,5/6/2014,69204,66694,65458,65275,66698,71244,79287,84013,85421,85848,86206,86196,86023,86150,85842,85433,85455,85536,84921,85503,88270,86469,80490,74214
5/6/2014 11:45:00,5/6/2014,69204,66694,65458,65275,66698,71224,79076,83397,84569,84890,85190,85291,85255,85512,85321,84953,85070,85260,84707,85351,88260,86429,80113,73548
5/6/2014 17:45:00,5/6/2014,69204,66694,65458,65275,66698,71224,79076,83397,84569,84890,85190,85291,85352,85645,85483,85326,85409,85200,84791,85427,88339,86509,80193,73628
5/6/2014 23:45:00,5/6/2014,69204,66694,65458,65275,66698,71224,79076,83397,84569,84890,85190,85291,85352,85645,85483,85326,85409,85200,84415,84098,87675,86944,80189,73630
